datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),wind_speed (m/s),surface_pressure (Pa)
2022-08-13 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.83,9.04,1.23,99558.01
2022-08-13 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.44,8.96,1.34,99549.56
2022-08-13 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.00,9.51,1.58,99570.18
2022-08-13 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.74,9.96,1.88,99606.60
2022-08-13 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.22,10.45,1.98,99589.34
2022-08-13 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.40,10.50,1.88,99611.98
2022-08-13 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.38,10.60,1.69,99600.66
2022-08-13 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.18,10.82,1.48,99595.20
2022-08-13 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.52,10.83,1.12,99615.96
2022-08-13 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.51,11.04,1.23,99620.12
2022-08-13 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.11,12.54,1.15,99643.02
2022-08-13 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.50,12.37,0.83,99678.71
2022-08-13 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.67,12.57,0.74,99690.32
2022-08-13 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.52,12.68,0.80,99662.38
2022-08-13 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.02,12.45,1.35,99632.33
2022-08-13 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.59,12.27,1.86,99574.48
2022-08-13 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.92,11.94,1.86,99520.77
2022-08-13 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.91,11.55,2.25,99478.30
2022-08-13 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.96,11.30,2.44,99446.98
2022-08-13 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.51,10.89,2.35,99403.63
2022-08-13 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.77,10.35,1.69,99344.48
2022-08-13 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.31,9.79,1.56,99335.88
2022-08-14 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.99,11.35,0.89,99341.07
2022-08-14 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.58,10.48,0.52,99352.64
2022-08-14 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.48,11.21,0.61,99369.78
2022-08-14 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.52,11.42,1.40,99352.82
2022-08-14 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.39,11.45,2.00,99347.06
2022-08-14 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.80,11.37,2.14,99359.20
2022-08-14 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.54,11.36,1.92,99336.54
2022-08-14 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.47,11.45,1.77,99296.26
2022-08-14 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.02,11.32,1.84,99253.51
2022-08-14 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.49,11.17,1.88,99222.45
2022-08-14 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.42,11.12,2.07,99211.52
2022-08-14 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.83,10.83,2.32,99196.74
2022-08-14 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.10,11.24,2.12,99203.63
2022-08-14 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.25,11.72,1.68,99232.04
2022-08-14 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.90,11.91,1.95,99217.07
2022-08-14 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.92,11.56,2.26,99178.00
2022-08-14 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.20,11.42,2.14,99142.84
2022-08-14 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.08,11.23,1.66,99109.03
2022-08-14 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.65,11.06,0.89,99044.84
2022-08-14 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.93,11.07,0.77,99032.67
2022-08-14 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.76,10.75,1.68,99009.91
2022-08-14 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.38,11.29,3.42,98995.50
2022-08-14 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.29,11.42,3.93,99008.74
2022-08-14 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.44,11.39,3.94,99004.70
2022-08-15 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.52,10.46,3.88,99009.24
2022-08-15 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.44,10.69,3.73,99005.53
2022-08-15 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.47,10.64,3.61,99059.59
2022-08-15 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.52,10.96,3.54,99042.80
2022-08-15 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.20,11.13,3.36,99044.03
2022-08-15 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.85,11.29,3.17,99041.83
2022-08-15 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.64,11.63,3.07,99015.30
2022-08-15 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.25,12.03,3.15,99025.66
2022-08-15 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.10,12.18,3.29,98999.16
2022-08-15 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.34,11.83,3.46,98967.63
2022-08-15 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.94,12.66,3.40,98972.63
2022-08-15 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.06,13.00,3.22,98998.07
2022-08-15 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.83,13.84,3.05,99024.38
2022-08-15 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.58,14.35,3.00,99046.27
2022-08-15 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.30,14.66,2.94,99072.09
2022-08-15 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.94,14.60,3.35,99109.66
2022-08-15 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.94,14.35,3.96,99101.50
2022-08-15 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.65,13.61,4.39,99081.29
2022-08-15 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.92,13.41,4.33,99035.46
2022-08-15 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.33,12.57,4.06,99003.21
2022-08-15 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.95,12.32,3.92,98981.08
2022-08-15 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.18,12.76,3.94,98955.26
2022-08-15 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.08,11.15,3.31,98986.46
2022-08-15 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.24,11.06,2.94,99014.24
2022-08-16 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.33,10.78,2.21,99072.15
2022-08-16 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.07,11.70,1.69,99090.99
2022-08-16 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.38,12.63,1.31,99158.02
2022-08-16 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.06,13.36,0.63,99191.30
2022-08-16 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.49,14.23,0.42,99209.12
2022-08-16 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.18,14.67,0.60,99203.87
2022-08-16 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.03,14.83,0.63,99160.49
2022-08-16 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.53,15.17,0.09,99178.66
2022-08-16 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.04,15.00,0.13,99168.03
2022-08-16 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.64,14.90,0.25,99189.13
2022-08-16 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.49,14.81,0.65,99215.91
2022-08-16 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.11,15.18,0.94,99255.26
2022-08-16 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.75,15.46,1.25,99315.27
2022-08-16 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.96,15.90,1.58,99342.41
2022-08-16 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.82,15.86,1.04,99344.16
2022-08-16 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.82,16.53,1.19,99388.05
2022-08-16 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.42,16.70,1.56,99406.22
2022-08-16 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.53,16.50,1.65,99391.31
2022-08-16 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.83,16.72,1.45,99394.75
2022-08-16 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.83,16.89,1.73,99372.55
2022-08-16 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.83,17.04,1.32,99344.11
2022-08-16 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.58,17.28,0.82,99299.95
2022-08-16 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.76,18.20,1.80,99305.66
2022-08-16 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.60,17.61,1.12,99316.98
2022-08-17 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.97,17.83,0.69,99343.91
2022-08-17 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.34,17.58,0.57,99334.24
2022-08-17 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.86,17.32,0.85,99334.89
2022-08-17 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.50,17.28,1.11,99315.12
2022-08-17 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.20,16.95,0.74,99313.95
2022-08-17 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.52,16.94,0.74,99313.27
2022-08-17 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.80,16.42,1.33,99284.65
2022-08-17 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.06,16.59,1.47,99323.77
2022-08-17 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.12,16.71,1.23,99296.12
2022-08-17 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.46,16.76,0.83,99302.68
2022-08-17 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.20,16.04,1.20,99339.91
2022-08-17 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.87,15.91,1.12,99356.66
2022-08-17 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.94,16.55,0.25,99370.41
2022-08-17 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.50,17.69,0.58,99389.58
2022-08-17 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.25,17.50,1.25,99381.11
2022-08-17 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.60,18.06,1.58,99348.17
2022-08-17 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.24,18.23,1.74,99336.32
2022-08-17 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.49,18.21,1.75,99296.95
2022-08-17 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.65,18.37,1.97,99275.01
2022-08-17 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.29,18.27,2.42,99231.80
2022-08-17 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.00,17.84,2.56,99172.47
2022-08-17 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.33,17.31,1.60,99098.88
2022-08-17 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.67,16.08,1.34,99131.75
2022-08-17 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.24,16.08,1.19,99137.57
2022-08-18 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.91,16.81,0.81,99154.73
2022-08-18 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.03,16.44,0.99,99147.40
2022-08-18 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.82,16.31,0.53,99130.41
2022-08-18 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.02,15.94,0.67,99077.38
2022-08-18 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.71,16.05,1.01,99035.11
2022-08-18 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.78,15.47,1.04,99060.98
2022-08-18 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.60,15.40,1.27,99034.19
2022-08-18 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.18,15.22,1.35,99009.27
2022-08-18 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.87,15.07,1.33,99014.95
2022-08-18 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.00,15.12,1.41,98980.98
2022-08-18 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.36,15.05,1.35,98986.62
2022-08-18 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.71,15.47,1.91,99008.30
2022-08-18 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.12,16.46,2.06,99019.79
2022-08-18 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.84,16.90,2.34,99027.02
2022-08-18 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.48,17.01,2.53,98993.18
2022-08-18 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.15,17.10,2.63,98982.95
2022-08-18 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.79,17.11,2.61,98958.72
2022-08-18 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.46,17.19,2.77,98957.38
2022-08-18 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.82,16.96,3.30,98917.67
2022-08-18 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.77,16.97,3.79,98892.83
2022-08-18 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.61,16.83,4.07,98866.82
2022-08-18 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.67,17.04,4.11,98842.63
2022-08-18 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.32,17.15,3.75,98852.71
2022-08-18 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.01,17.20,3.51,98872.41
2022-08-19 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.08,17.25,3.85,98927.23
2022-08-19 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.73,17.55,3.88,98915.20
2022-08-19 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.96,17.51,3.48,98972.80
2022-08-19 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.97,17.06,3.41,98968.52
2022-08-19 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.80,17.14,3.25,98975.38
2022-08-19 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.30,16.65,3.21,99023.34
2022-08-19 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.11,16.45,3.20,99008.36
2022-08-19 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.75,16.38,3.16,99048.95
2022-08-19 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.45,16.15,3.11,99050.20
2022-08-19 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.10,15.79,3.18,99107.90
2022-08-19 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.19,16.06,2.70,99137.96
2022-08-19 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.07,15.85,2.65,99168.10
2022-08-19 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.86,16.83,2.54,99221.89
2022-08-19 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.72,17.47,2.53,99255.12
2022-08-19 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.59,17.81,2.92,99289.75
2022-08-19 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.50,17.79,2.99,99296.55
2022-08-19 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.07,17.13,2.92,99284.98
2022-08-19 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.74,16.75,2.95,99256.65
2022-08-19 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.89,16.46,2.86,99252.05
2022-08-19 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.09,16.50,2.59,99241.12
2022-08-19 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.16,15.78,2.42,99219.30
2022-08-19 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.37,15.35,2.25,99177.38
2022-08-19 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.01,15.78,1.90,99164.24
2022-08-19 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.55,16.15,1.52,99150.53
2022-08-20 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.12,16.80,1.30,99175.30
2022-08-20 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.25,16.56,0.92,99216.98
2022-08-20 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.03,16.30,0.78,99279.19
2022-08-20 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.03,16.16,1.15,99284.62
2022-08-20 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.09,16.00,1.54,99306.52
2022-08-20 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.45,15.73,1.44,99321.50
2022-08-20 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.08,15.49,1.66,99344.60
2022-08-20 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.64,15.26,1.95,99330.79
2022-08-20 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.35,14.97,1.96,99331.25
2022-08-20 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.32,14.54,2.00,99307.07
2022-08-20 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.11,15.34,2.19,99334.70
2022-08-20 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.39,15.10,2.21,99389.22
2022-08-20 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.61,15.86,1.68,99425.20
2022-08-20 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.84,16.38,1.18,99421.66
2022-08-20 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.39,17.02,1.17,99426.27
2022-08-20 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,27.01,16.74,1.17,99426.91
2022-08-20 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,27.75,16.54,1.04,99430.73
2022-08-20 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,28.31,16.35,1.27,99398.84
2022-08-20 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,28.51,15.90,2.15,99352.79
2022-08-20 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,28.57,15.82,2.61,99296.70
2022-08-20 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,28.72,16.11,2.74,99253.81
2022-08-20 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,28.45,16.38,2.66,99232.58
2022-08-20 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,27.70,16.60,1.76,99192.52
2022-08-20 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.75,18.19,0.78,99204.28
2022-08-21 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.35,18.53,0.95,99187.73
2022-08-21 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.77,18.46,1.60,99176.45
2022-08-21 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.78,18.26,2.15,99215.67
2022-08-21 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.90,17.85,2.62,99184.35
2022-08-21 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.88,17.69,3.07,99159.81
2022-08-21 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.70,17.38,2.91,99127.37
2022-08-21 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.14,17.04,2.24,99104.48
2022-08-21 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.11,17.01,2.22,99082.27
2022-08-21 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.66,16.54,2.34,99093.33
2022-08-21 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.60,16.59,2.22,99090.58
2022-08-21 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.87,18.00,0.38,99112.49
2022-08-21 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.43,18.12,1.65,99112.19
2022-08-21 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.50,18.11,2.60,99129.76
2022-08-21 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.41,18.70,2.79,99114.90
2022-08-21 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.95,18.78,3.11,99118.45
2022-08-21 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.60,18.78,3.83,99111.53
2022-08-21 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.16,18.51,4.06,99122.65
2022-08-21 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.54,18.50,3.77,99079.83
2022-08-21 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.71,19.00,3.27,99006.32
2022-08-21 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.12,19.23,2.57,99014.08
2022-08-21 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.26,19.23,2.40,98980.37
2022-08-21 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.29,19.42,1.90,98899.83
2022-08-21 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.11,19.20,1.28,98873.15
2022-08-21 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.96,19.50,0.54,98842.09
2022-08-22 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.26,19.46,0.97,98873.34
2022-08-22 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.42,19.29,1.21,98857.41
2022-08-22 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.20,19.23,2.03,98867.88
2022-08-22 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.65,19.08,2.34,98854.59
2022-08-22 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.33,18.84,2.28,98879.38
2022-08-22 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.40,18.88,2.08,98843.94
2022-08-22 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.28,18.81,1.58,98793.04
2022-08-22 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.30,18.91,1.46,98765.10
2022-08-22 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.26,18.98,1.64,98783.50
2022-08-22 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.14,18.84,1.46,98765.19
2022-08-22 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.12,18.98,1.79,98738.70
2022-08-22 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.06,18.96,1.24,98737.19
2022-08-22 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.40,19.15,0.77,98740.20
2022-08-22 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.99,19.47,0.86,98767.39
2022-08-22 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.25,19.41,0.87,98772.90
2022-08-22 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.28,19.27,1.13,98755.19
2022-08-22 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.88,19.74,1.85,98748.60
2022-08-22 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.59,19.58,1.86,98725.45
2022-08-22 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.14,19.52,1.50,98689.55
2022-08-22 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.19,19.68,1.14,98622.91
2022-08-22 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.41,20.00,1.35,98589.65
2022-08-22 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.87,20.08,1.55,98572.06
2022-08-22 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.34,19.35,2.15,98515.34
2022-08-22 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.92,19.14,2.05,98566.07
2022-08-23 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.20,19.17,2.23,98632.02
2022-08-23 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.44,18.91,1.05,98650.88
2022-08-23 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.19,18.84,0.71,98664.73
2022-08-23 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.24,18.90,0.76,98650.51
2022-08-23 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.21,19.05,1.08,98650.80
2022-08-23 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.96,18.82,1.31,98632.34
2022-08-23 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.91,18.77,1.61,98586.89
2022-08-23 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.98,18.74,1.98,98556.23
2022-08-23 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.78,18.76,2.30,98550.56
2022-08-23 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.54,18.36,2.74,98543.19
